initializing stack
starting paralel processing of 25093 genes
fulling up process stack for first time
cycling fineshed processes. moving finished to self.finished and adding new from self.stack
1660566772.686543 removing LOC119718668 , adding LOC119718659
1660566773.6974158 removing LOC119718696 , adding LOC119718693
1660566773.7039895 removing LOC101797869 , adding LOC113841517
1660566773.7135394 removing LOC119718659 , adding LOC113841481
1660566774.724806 removing LOC119718662 , adding LOC119718679
1660566774.731824 removing LOC119718693 , adding LOC113841477
1660566774.7417865 removing LOC113841481 , adding LOC101804125
1660566775.7527897 removing LOC119718685 , adding LOC119718655
1660566775.7593236 removing LOC119718679 , adding LOC119718678
1660566775.7690973 removing LOC101804125 , adding LOC119718715
1660566776.7803082 removing LOC113841517 , adding LOC119718710
1660566776.7872434 removing LOC119718655 , adding LOC119718709
1660566776.7970386 removing LOC119718715 , adding LOC119718708
1660566777.8080084 removing LOC113841477 , adding LOC119718712
1660566777.8146968 removing LOC119718710 , adding LOC119718711
1660566777.824188 removing LOC119718708 , adding LOC101789604
switching to chromossome NC_051789.1
1660566778.9746773 removing LOC119718678 , adding LOC119712974
1660566778.9824116 removing LOC119718712 , adding LOC113840552
1660566778.9937055 removing LOC101789604 , adding LOC101793373
1660566780.0068016 removing LOC119718709 , adding LOC113841571
1660566780.0192294 removing LOC113840552 , adding LOC119713080
1660566781.0319324 removing LOC119718711 , adding LOC101803957
1660566781.043283 removing LOC101793373 , adding LOC101791581
1660566781.0546305 removing LOC119713080 , adding LOC101803756
1660566782.0670247 removing LOC113841571 , adding LOC119713078
1660566782.0785453 removing LOC101791581 , adding DPP7
1660566783.0910537 removing LOC101803957 , adding LOC119713077
1660566783.1006744 removing LOC119713078 , adding MAN1B1
1660566784.113549 removing LOC119712974 , adding UAP1L1
1660566784.1321533 removing DPP7 , adding SAPCD2
1660566784.1422582 removing MAN1B1 , adding ENTPD2
1660566785.153562 removing LOC101803756 , adding TMEM141
1660566785.1642141 removing UAP1L1 , adding PAXX
1660566786.17546 removing LOC119713077 , adding CLIC3
1660566786.1824925 removing ENTPD2 , adding ABCA2
1660566786.1923015 removing PAXX , adding FUT7
1660566787.203661 removing SAPCD2 , adding LOC106015462
1660566787.2108703 removing CLIC3 , adding NPDC1
1660566787.2213104 removing FUT7 , adding LOC101790852
1660566788.2325995 removing TMEM141 , adding LOC101800358
1660566788.239292 removing LOC106015462 , adding LOC101800226
1660566788.2491179 removing LOC101790852 , adding LOC101800035
1660566789.260511 removing ABCA2 , adding C8G
1660566789.267501 removing LOC101800358 , adding FBXW5
1660566789.277244 removing LOC101800035 , adding TRAF2
1660566790.2882318 removing NPDC1 , adding EDF1
1660566790.2949364 removing C8G , adding LOC101790273
1660566790.3055415 removing TRAF2 , adding PHPT1
1660566791.3171504 removing LOC101800226 , adding AJM1
1660566791.3246834 removing EDF1 , adding RABL6
1660566791.3347976 removing PHPT1 , adding LOC101798305
1660566792.346392 removing FBXW5 , adding LOC101790072
1660566792.3543615 removing AJM1 , adding EXD3
1660566792.3642573 removing LOC101798305 , adding LOC119718728
1660566793.375447 removing LOC101790273 , adding NOXA1
1660566793.3822997 removing LOC101790072 , adding ENTPD8
1660566793.392259 removing LOC119718728 , adding LOC101796222
1660566794.4038382 removing RABL6 , adding LOC101795263
1660566794.41076 removing ENTPD8 , adding TMEM203
1660566795.4220214 removing EXD3 , adding NDOR1
1660566795.4288435 removing LOC101796222 , adding RNF208
1660566795.4389155 removing TMEM203 , adding LOC113845451
1660566796.4504585 removing NOXA1 , adding LOC101789713
1660566796.4575179 removing NDOR1 , adding LOC110351829
1660566796.4675717 removing LOC113845451 , adding LRRC26
1660566797.479032 removing LOC101795263 , adding GRIN1
1660566797.4858286 removing LOC101789713 , adding LOC101805447
1660566797.49612 removing LRRC26 , adding ZNF618
1660566798.5073998 removing RNF208 , adding LOC113845464
1660566798.514157 removing GRIN1 , adding TRNAT-AGU_5
1660566798.5240784 removing ZNF618 , adding LOC119713096
1660566799.5355115 removing LOC110351829 , adding RGS3
1660566799.5424085 removing LOC113845464 , adding POLE3
1660566799.5524945 removing LOC119713096 , adding ALAD
1660566800.563935 removing LOC101805447 , adding HDHD3
1660566800.570844 removing RGS3 , adding BSPRY
1660566800.5807936 removing ALAD , adding WDR31
1660566801.5919783 removing TRNAT-AGU_5 , adding PRPF4
1660566801.5988574 removing HDHD3 , adding CDC26
1660566801.6087914 removing WDR31 , adding SLC31A1
1660566802.6200283 removing POLE3 , adding FKBP15
1660566802.6269746 removing CDC26 , adding LRSAM1
1660566803.6381016 removing BSPRY , adding RPL12
1660566803.6449761 removing SLC31A1 , adding LOC113845500
1660566803.654672 removing LRSAM1 , adding LOC113845508
1660566804.666884 removing PRPF4 , adding ZMYND19
1660566805.6786172 removing FKBP15 , adding DPH7
1660566805.6861992 removing LOC113845500 , adding MRPL41
1660566805.6970344 removing ZMYND19 , adding PNPLA7
1660566806.7081702 removing RPL12 , adding LOC113845479
1660566806.7153778 removing DPH7 , adding LOC113845459
1660566806.7259429 removing PNPLA7 , adding NSMF
1660566807.7371094 removing LOC113845508 , adding TPRN
1660566807.7440236 removing LOC113845479 , adding LOC113845460
1660566807.753727 removing NSMF , adding ANAPC2
1660566808.7649128 removing MRPL41 , adding TOR4A
1660566808.771839 removing TPRN , adding LOC101791127
1660566808.782319 removing ANAPC2 , adding FAM166A
1660566809.793541 removing LOC113845459 , adding TUBB4B
1660566809.800431 removing TOR4A , adding LOC106019537
1660566809.811562 removing FAM166A , adding LOC101790941
1660566810.8234806 removing LOC113845460 , adding LOC119713081
1660566810.8307872 removing TUBB4B , adding NELFB
1660566810.840805 removing LOC101790941 , adding LOC119713082
1660566811.8520777 removing LOC101791127 , adding LOC101794893
1660566811.8587265 removing LOC119713081 , adding LOC101794703
1660566811.868579 removing LOC119713082 , adding ARRDC1
1660566812.879833 removing LOC106019537 , adding LOC119713115
1660566812.8868802 removing LOC101794893 , adding EHMT1
1660566812.8987057 removing ARRDC1 , adding CACNA1B
1660566813.9100437 removing NELFB , adding LOC101796328
1660566813.9171565 removing LOC119713115 , adding SLC31A2
1660566813.9273078 removing CACNA1B , adding LOC119713090
1660566814.9385917 removing LOC101794703 , adding LOC119713092
1660566814.9455543 removing LOC101796328 , adding STXBP1
1660566814.9556243 removing LOC119713090 , adding AKNA
1660566815.9671843 removing EHMT1 , adding WHRN
1660566815.9744225 removing LOC119713092 , adding LOC113845452
1660566815.9843295 removing AKNA , adding LOC119713105
1660566816.9956577 removing SLC31A2 , adding ATP6V1G1
1660566817.0025027 removing WHRN , adding TMEM268
1660566817.0125518 removing LOC119713105 , adding LOC101790536
1660566818.0237443 removing STXBP1 , adding LOC106017965
1660566818.0309873 removing ATP6V1G1 , adding LOC110353216
1660566818.040967 removing LOC101790536 , adding TNFSF15
1660566819.052246 removing LOC113845452 , adding TNFSF8
1660566819.0590389 removing LOC106017965 , adding TNC
1660566819.068679 removing TNFSF15 , adding LOC119713095
1660566820.0805576 removing TMEM268 , adding LOC106017960
1660566820.0879009 removing TNFSF8 , adding PAPPA
1660566820.098628 removing LOC119713095 , adding ASTN2
1660566821.1098442 removing LOC110353216 , adding LOC110354480
1660566821.1165884 removing LOC106017960 , adding LOC119713075
1660566821.1272395 removing ASTN2 , adding TRIM32
1660566822.1385338 removing TNC , adding LOC106018980
1660566822.1457508 removing LOC110354480 , adding LOC113845453
1660566822.1557524 removing TRIM32 , adding TLR4
1660566823.166912 removing PAPPA , adding LOC119713099
1660566823.1737394 removing LOC106018980 , adding LOC106019599
1660566823.1835363 removing TLR4 , adding LOC119713107
1660566824.1949537 removing LOC119713075 , adding LOC106019597
1660566824.2022054 removing LOC119713099 , adding LOC119713116
1660566824.2122653 removing LOC119713107 , adding LOC113845441
1660566825.223588 removing LOC113845453 , adding LOC110354167
1660566825.2306004 removing LOC106019597 , adding BRINP1
1660566825.2401989 removing LOC113845441 , adding LOC106016559
1660566826.2516665 removing LOC106019599 , adding LOC113845477
1660566826.2589064 removing LOC110354167 , adding LOC119713117
1660566826.2689154 removing LOC106016559 , adding LOC113845437
1660566827.2800772 removing LOC119713116 , adding LOC113845438
1660566827.286967 removing LOC113845477 , adding CDK5RAP2
1660566827.2969065 removing LOC113845437 , adding MEGF9
1660566828.3082867 removing BRINP1 , adding LOC119713112
1660566828.3150675 removing LOC113845438 , adding LOC106016565
1660566828.3253925 removing MEGF9 , adding COL27A1
1660566829.3367846 removing LOC119713117 , adding LOC113845475
1660566829.3435364 removing LOC119713112 , adding LOC101790661
1660566829.3532417 removing COL27A1 , adding SLC25A25
1660566830.3646576 removing CDK5RAP2 , adding NAIF1
1660566830.3716414 removing LOC113845475 , adding LOC113845474
1660566830.381685 removing SLC25A25 , adding FAM102A
1660566831.3930237 removing LOC106016565 , adding DPM2
1660566831.4005234 removing NAIF1 , adding PIP5KL1
1660566831.4109516 removing FAM102A , adding ST6GALNAC4
1660566832.4224064 removing LOC101790661 , adding ST6GALNAC6
1660566832.4293563 removing DPM2 , adding AK1
1660566832.4395792 removing ST6GALNAC4 , adding ENG
1660566833.450781 removing LOC113845474 , adding FPGS
1660566833.4577942 removing ST6GALNAC6 , adding CDK9
1660566833.467669 removing ENG , adding SH2D3C
1660566834.4792085 removing PIP5KL1 , adding TOR2A
1660566834.4865348 removing FPGS , adding TTC16
1660566834.4967575 removing SH2D3C , adding CERCAM
1660566835.5080326 removing AK1 , adding LOC119713114
1660566835.5148456 removing TOR2A , adding URM1
1660566835.5246692 removing CERCAM , adding SLC27A4
1660566836.5359993 removing CDK9 , adding TRNAR-UCU_1
1660566836.5427577 removing LOC119713114 , adding COQ4
1660566836.5524616 removing SLC27A4 , adding TRUB2
1660566837.5642095 removing TTC16 , adding PPP1R26
1660566837.5717201 removing TRNAR-UCU_1 , adding LOC113845448
1660566837.5816193 removing TRUB2 , adding LOC113845468
1660566838.5927126 removing URM1 , adding OLFM1
1660566838.5995052 removing PPP1R26 , adding LOC106015567
1660566838.609949 removing LOC113845468 , adding COL5A1
1660566839.6214345 removing COQ4 , adding LOC119713110
1660566839.6284246 removing OLFM1 , adding LOC119713097
1660566839.6381998 removing COL5A1 , adding LOC119713109
1660566840.649781 removing LOC113845448 , adding RXRA
1660566840.656495 removing LOC119713110 , adding LOC113845484
1660566840.6662583 removing LOC119713109 , adding LOC119713111
1660566841.6781008 removing LOC106015567 , adding LOC119713103
1660566842.6895254 removing LOC119713097 , adding LOC119713102
1660566842.6968277 removing LOC113845484 , adding LOC113845504
1660566843.7083101 removing RXRA , adding WDR5
1660566843.7151377 removing LOC119713103 , adding LOC106020423
1660566843.7253525 removing LOC113845504 , adding BRD3
1660566844.7365377 removing LOC119713111 , adding BRD3OS
1660566844.7433157 removing WDR5 , adding LOC110351613
1660566844.754488 removing BRD3 , adding VAV2
1660566845.7656558 removing LOC119713102 , adding SARDH
1660566845.7727625 removing BRD3OS , adding DBH
1660566845.783221 removing VAV2 , adding FAM163B
1660566846.794735 removing LOC106020423 , adding ADAMTSL2
1660566846.8018503 removing SARDH , adding MYMK
1660566846.8117537 removing FAM163B , adding SLC2A6
1660566847.8228345 removing LOC110351613 , adding CACFD1
1660566847.8313496 removing ADAMTSL2 , adding ADAMTS13
1660566848.842678 removing DBH , adding REXO4
1660566848.850236 removing SLC2A6 , adding STKLD1
1660566848.8608277 removing ADAMTS13 , adding SURF4
1660566849.8719826 removing MYMK , adding SURF2
1660566849.8788686 removing REXO4 , adding LOC101800421
1660566849.8886795 removing SURF4 , adding RPL7A
1660566850.9003186 removing CACFD1 , adding LOC113845499
1660566850.90765 removing SURF2 , adding LOC113845505
1660566850.918113 removing RPL7A , adding LOC113845507
1660566851.9292812 removing STKLD1 , adding LOC113845506
1660566851.9361446 removing LOC113845499 , adding MED22
1660566851.9460547 removing LOC113845507 , adding SURF6
1660566852.9573076 removing LOC101800421 , adding CCDC180
1660566852.9643784 removing LOC113845506 , adding LOC110351610
1660566852.974288 removing SURF6 , adding GBGT1
1660566853.9858658 removing LOC113845505 , adding RALGDS
1660566853.992992 removing CCDC180 , adding GTF3C5
1660566854.0028565 removing GBGT1 , adding LOC119718732
1660566855.0141482 removing MED22 , adding LOC113845435
1660566855.021088 removing RALGDS , adding CEL
1660566855.0308783 removing LOC119718732 , adding GFI1B
1660566856.0421557 removing LOC110351610 , adding TSC1
1660566856.0491095 removing LOC113845435 , adding SPACA9
1660566857.0608318 removing GTF3C5 , adding AK8
1660566857.0680864 removing GFI1B , adding GTF3C4
1660566857.0786846 removing SPACA9 , adding DDX31
1660566858.0898268 removing CEL , adding BARHL1
1660566858.0968847 removing AK8 , adding CFAP77
1660566858.1067476 removing DDX31 , adding TTF1
1660566859.1179163 removing TSC1 , adding SETX
1660566859.124712 removing BARHL1 , adding NTNG2
1660566859.1349857 removing TTF1 , adding LOC119713098
1660566860.1465607 removing GTF3C4 , adding LOC106015082
1660566860.1545923 removing SETX , adding MED27
1660566860.166981 removing LOC119713098 , adding RAPGEF1
1660566861.1787636 removing CFAP77 , adding LOC119718735
1660566861.1867032 removing LOC106015082 , adding PRRT1B
1660566861.1971061 removing RAPGEF1 , adding UCK1
1660566862.2083042 removing NTNG2 , adding POMT1
1660566862.2153404 removing LOC119718735 , adding PRRC2B
1660566862.22534 removing UCK1 , adding LOC119713074
1660566863.2365572 removing MED27 , adding PLPP7
1660566863.243453 removing POMT1 , adding FAM78A
1660566863.2537239 removing LOC119713074 , adding NUP214
1660566864.2651446 removing PRRT1B , adding AIF1L
1660566864.272196 removing PLPP7 , adding LAMC3
1660566864.2828078 removing NUP214 , adding FIBCD1
1660566865.2943084 removing PRRC2B , adding LOC113845490
1660566865.3015485 removing AIF1L , adding ABL1
1660566865.31155 removing FIBCD1 , adding EXOSC2
1660566866.3232594 removing FAM78A , adding PRDM12
1660566866.3322637 removing ABL1 , adding FUBP3
1660566867.3439379 removing LAMC3 , adding ASS1
1660566867.3515418 removing EXOSC2 , adding HMCN2
1660566867.3614368 removing FUBP3 , adding NCS1
1660566868.372855 removing LOC113845490 , adding GPR107
1660566868.3798795 removing ASS1 , adding LOC110351605
1660566868.3900406 removing NCS1 , adding FNBP1
1660566869.401516 removing PRDM12 , adding LOC110351604
1660566869.408661 removing GPR107 , adding USP20
1660566869.418799 removing FNBP1 , adding C18H9orf78
1660566870.4303188 removing HMCN2 , adding LOC101804737
1660566870.4370878 removing LOC110351604 , adding TOR1B
1660566870.447202 removing C18H9orf78 , adding LOC101792364
1660566871.458762 removing LOC110351605 , adding PTGES
1660566871.4661188 removing LOC101804737 , adding PRRX2
1660566871.4763052 removing LOC101792364 , adding ASB6
1660566872.487872 removing USP20 , adding NTMT1
1660566872.4949174 removing PTGES , adding LOC110351601
1660566872.5052547 removing ASB6 , adding LOC119713079
1660566873.516358 removing TOR1B , adding LOC106015076
1660566873.523266 removing NTMT1 , adding LOC119713094
1660566873.5331626 removing LOC119713079 , adding IER5L
1660566874.5447576 removing PRRX2 , adding PTPA
1660566874.5526865 removing LOC106015076 , adding CRAT
1660566874.5641813 removing IER5L , adding DOLPP1
1660566875.5750911 removing LOC110351601 , adding LOC113839622
1660566875.5824578 removing PTPA , adding MIGA2
1660566875.5935318 removing DOLPP1 , adding SH3GLB2
1660566876.6047692 removing LOC119713094 , adding LOC119718720
1660566876.6115975 removing LOC113839622 , adding NUP188
1660566877.623056 removing CRAT , adding DOLK
1660566877.6302052 removing SH3GLB2 , adding PHYHD1
1660566878.6414964 removing MIGA2 , adding LRRC8A
1660566878.6483214 removing NUP188 , adding KYAT1
1660566879.6597753 removing LOC119718720 , adding SPOUT1
1660566879.6665976 removing PHYHD1 , adding ENDOG
1660566879.6764007 removing KYAT1 , adding TBC1D13
1660566880.687832 removing DOLK , adding LOC110353292
1660566880.6949525 removing SPOUT1 , adding ZER1
1660566880.704935 removing TBC1D13 , adding ZDHHC12
1660566881.7165232 removing LRRC8A , adding PKN3
1660566881.7237875 removing LOC110353292 , adding SET
1660566881.734212 removing ZDHHC12 , adding DYNC2I2
1660566882.7455134 removing ENDOG , adding LOC113845466
1660566882.7525635 removing PKN3 , adding SPTAN1
1660566882.7623556 removing DYNC2I2 , adding GLE1
1660566883.7744827 removing ZER1 , adding ODF2
1660566883.7827907 removing LOC113845466 , adding PTGES2
1660566884.7942603 removing SET , adding BBLN
1660566884.8015559 removing GLE1 , adding CIZ1
1660566884.8116736 removing PTGES2 , adding LOC119718730
1660566885.8232284 removing SPTAN1 , adding DNM1
1660566885.8301659 removing BBLN , adding LOC110353293
1660566885.8403258 removing LOC119718730 , adding GOLGA2
1660566886.8516548 removing ODF2 , adding SWI5
1660566886.8586807 removing DNM1 , adding C18H9orf116
1660566886.8686843 removing GOLGA2 , adding MRPS2
1660566887.8798816 removing CIZ1 , adding LOC113845501
1660566887.886975 removing SWI5 , adding LOC113845502
1660566887.897052 removing MRPS2 , adding DIPK1B
1660566888.9082553 removing LOC110353293 , adding LOC119713076
1660566888.914885 removing LOC113845501 , adding AGPAT2
1660566888.924777 removing DIPK1B , adding EGFL7
1660566889.9359944 removing C18H9orf116 , adding LOC113845443
1660566889.9430282 removing AGPAT2 , adding NOTCH1
1660566890.9539702 removing LOC113845502 , adding SEC16A
1660566890.960772 removing EGFL7 , adding INPP5E
1660566890.9704306 removing NOTCH1 , adding PMPCA
1660566891.9815638 removing LOC119713076 , adding ENTR1
1660566891.988345 removing SEC16A , adding SNAPC4
1660566891.9982033 removing PMPCA , adding CARD9
1660566893.0092087 removing LOC113845443 , adding LOC101793665
1660566893.0163615 removing ENTR1 , adding GPSM1
1660566894.0278118 removing INPP5E , adding LOC119713093
1660566894.0349855 removing CARD9 , adding LOC113845446
1660566894.0450163 removing GPSM1 , adding LOC101791057
1660566895.0564096 removing SNAPC4 , adding QSOX2
1660566895.0631511 removing LOC119713093 , adding LHX3
1660566895.0730684 removing LOC101791057 , adding LOC106018072
1660566896.0846016 removing LOC101793665 , adding TMEM250
1660566896.091669 removing LHX3 , adding NACC2
1660566897.1029353 removing LOC113845446 , adding UBAC1
1660566897.1106014 removing LOC106018072 , adding CAMSAP1
1660566897.120872 removing NACC2 , adding KCNT1
1660566898.1322844 removing TMEM250 , adding B3GALT9
1660566899.143913 removing QSOX2 , adding PSMD5
1660566899.1508894 removing CAMSAP1 , adding CUTA
1660566899.1608255 removing B3GALT9 , adding PHF19
1660566900.1722908 removing UBAC1 , adding TRAF1
1660566900.179804 removing PSMD5 , adding C5
1660566900.1905315 removing PHF19 , adding LOC101792161
1660566901.2017179 removing KCNT1 , adding CNTRL
1660566901.2086382 removing TRAF1 , adding RAB14
1660566901.218463 removing LOC101792161 , adding LOC106020186
1660566902.229943 removing CUTA , adding GSN
1660566902.236927 removing CNTRL , adding STOM
1660566902.2484105 removing LOC106020186 , adding LOC101799454
1660566903.2593997 removing C5 , adding TTLL11
1660566903.2660296 removing GSN , adding LOC119718724
1660566903.2761414 removing LOC101799454 , adding LOC101799268
1660566904.287466 removing RAB14 , adding LOC119718725
1660566904.2944272 removing TTLL11 , adding NDUFA8
1660566904.3044994 removing LOC101799268 , adding MORN5
1660566905.315951 removing STOM , adding LHX6
1660566905.323048 removing LOC119718725 , adding RBM18
1660566905.3336713 removing MORN5 , adding MRRF
1660566906.3450375 removing LOC119718724 , adding LOC106020040
1660566906.3522618 removing LHX6 , adding PTGS1
1660566906.3635619 removing MRRF , adding PDCL
1660566907.3747807 removing NDUFA8 , adding RC3H2
1660566907.3818774 removing LOC106020040 , adding LOC113845503
1660566907.391565 removing PDCL , adding ZBTB6
1660566908.4026515 removing RBM18 , adding ZBTB26
1660566909.4143426 removing PTGS1 , adding RABGAP1
1660566909.421366 removing LOC113845503 , adding GPR21
1660566909.4313362 removing ZBTB26 , adding LOC119713087
1660566910.4428768 removing RC3H2 , adding LOC101803784
1660566910.4501631 removing RABGAP1 , adding CRB2
1660566910.4610822 removing LOC119713087 , adding DENND1A
1660566911.4725175 removing ZBTB6 , adding LOC106018598
1660566911.480342 removing LOC101803784 , adding LHX2
1660566911.4901924 removing DENND1A , adding LOC110353583
1660566912.5016634 removing GPR21 , adding LOC119713088
1660566912.508915 removing LOC106018598 , adding LOC119713085
1660566912.5186524 removing LOC110353583 , adding LOC119713086
1660566913.5298374 removing CRB2 , adding NEK6
1660566913.536706 removing LOC119713088 , adding PSMB7
1660566913.546567 removing LOC119713086 , adding ADGRD2
1660566914.557907 removing LHX2 , adding NR5A1
1660566914.564862 removing NEK6 , adding NR6A1
1660566914.5747464 removing ADGRD2 , adding OLFML2A
1660566915.5863574 removing LOC119713085 , adding RPL35
1660566915.593365 removing OLFML2A , adding SCAI
1660566916.6048152 removing PSMB7 , adding GOLGA1
1660566916.611796 removing NR6A1 , adding ARPC5L
1660566917.6232526 removing NR5A1 , adding PPP6C
1660566918.6348605 removing GOLGA1 , adding RABEPK
1660566918.641857 removing PPP6C , adding HSPA5
1660566919.652993 removing RPL35 , adding GAPVD1
1660566919.6597311 removing ARPC5L , adding LOC110353580
1660566919.6702585 removing HSPA5 , adding MAPKAP1
1660566920.6817536 removing SCAI , adding PBX3
1660566920.6888642 removing GAPVD1 , adding LOC113845455
1660566920.6988163 removing MAPKAP1 , adding LOC106018593
1660566921.7099364 removing RABEPK , adding LOC119718721
1660566921.7167892 removing PBX3 , adding LOC110353579
1660566921.7265458 removing LOC106018593 , adding LOC110353577
1660566922.7381432 removing LOC110353580 , adding MVB12B
1660566922.7469435 removing LOC119718721 , adding LOC113845485
1660566922.7572908 removing LOC110353577 , adding LMX1B
1660566923.7682385 removing LOC113845455 , adding LOC113845472
1660566923.7752028 removing MVB12B , adding ZBTB43
1660566923.78498 removing LMX1B , adding ZBTB34
1660566924.7964053 removing LOC110353579 , adding RALGPS1
1660566924.8032918 removing LOC113845472 , adding ANGPTL2
1660566924.813025 removing ZBTB34 , adding FBXW2
1660566925.8244689 removing LOC113845485 , adding SLC2A8
1660566925.8314543 removing RALGPS1 , adding GARNL3
1660566925.8416107 removing FBXW2 , adding LOC119713108
switching to chromossome NC_051790.1
1660566927.0004048 removing ZBTB43 , adding LOC119713217
1660566927.009146 removing SLC2A8 , adding LOC101795634
1660566927.0217564 removing LOC119713108 , adding SLC16A3
1660566928.034743 removing ANGPTL2 , adding FASN
1660566928.0436113 removing LOC119713217 , adding DUS1L
1660566928.0564125 removing SLC16A3 , adding GPS1
1660566929.0692604 removing GARNL3 , adding RFNG
1660566929.0770059 removing FASN , adding DCXR
1660566929.0909321 removing GPS1 , adding RAC3
1660566930.104217 removing LOC101795634 , adding LRRC45
1660566930.112329 removing RFNG , adding CENPX
1660566931.125734 removing DUS1L , adding ASPSCR1
1660566931.1341271 removing RAC3 , adding NOTUM
1660566931.145842 removing CENPX , adding MYADML2
1660566932.1591613 removing DCXR , adding PYCR1
1660566932.1673336 removing ASPSCR1 , adding MAFG
1660566932.179028 removing MYADML2 , adding SIRT7
1660566933.2000213 removing LRRC45 , adding PCYT2
1660566933.207748 removing PYCR1 , adding NPB
1660566933.218442 removing SIRT7 , adding ANAPC11
1660566934.2299113 removing NOTUM , adding ALYREF
1660566934.237103 removing PCYT2 , adding ARHGDIA
1660566934.2476113 removing ANAPC11 , adding P4HB
1660566935.259121 removing MAFG , adding LOC119713146
1660566935.2663696 removing ALYREF , adding PPP1R27
1660566935.276742 removing P4HB , adding MCRIP1
1660566936.2880774 removing NPB , adding GCGR
1660566936.2955132 removing LOC119713146 , adding SLC25A10
1660566936.3071332 removing MCRIP1 , adding MRPL12
1660566937.318634 removing ARHGDIA , adding HGS
1660566937.3261015 removing GCGR , adding ARL16
1660566937.3364017 removing MRPL12 , adding LOC101791571
1660566938.3481293 removing PPP1R27 , adding LOC119713243
1660566938.3552563 removing HGS , adding TMC6
1660566938.36558 removing LOC101791571 , adding SYNGR2
1660566939.3772738 removing SLC25A10 , adding TK1
1660566939.3852859 removing LOC119713243 , adding AFMID
1660566939.39596 removing SYNGR2 , adding LOC113845562
1660566940.4077802 removing ARL16 , adding SOCS3
1660566940.4148998 removing TK1 , adding PGS1
1660566941.4267612 removing TMC6 , adding DNAH17
1660566941.4340973 removing LOC113845562 , adding CYTH1
1660566942.445956 removing AFMID , adding USP36
1660566942.4535189 removing PGS1 , adding TIMP2
1660566942.463557 removing CYTH1 , adding CANT1
1660566943.4754336 removing SOCS3 , adding C1QTNF1
1660566943.4829164 removing CANT1 , adding ENGASE
1660566944.4947824 removing DNAH17 , adding RBFOX3
1660566944.5033526 removing TIMP2 , adding LOC119713201
1660566944.51356 removing ENGASE , adding LOC119713200
1660566945.5247989 removing USP36 , adding ENPP7
1660566945.5317085 removing RBFOX3 , adding CBX2
1660566945.5414546 removing LOC119713200 , adding CBX8
1660566946.5528483 removing C1QTNF1 , adding CBX4
1660566946.559842 removing ENPP7 , adding TBC1D16
1660566946.569826 removing CBX8 , adding CCDC40
1660566947.5816119 removing LOC119713201 , adding GAA
1660566947.5891986 removing CBX4 , adding SGSH
1660566947.5991697 removing CCDC40 , adding SLC26A11
1660566948.6108687 removing CBX2 , adding RNF213
1660566948.618281 removing GAA , adding ENDOV
1660566948.6285844 removing SLC26A11 , adding LOC119713211
1660566949.6399589 removing TBC1D16 , adding NPTX1
1660566949.6469688 removing RNF213 , adding RPTOR
1660566949.6576896 removing LOC119713211 , adding LOC119713156
1660566950.6693194 removing SGSH , adding CHMP6
1660566950.6762109 removing NPTX1 , adding BAIAP2
1660566950.686311 removing LOC119713156 , adding AATK
1660566951.6979487 removing ENDOV , adding LOC119713184
1660566952.7098348 removing RPTOR , adding CEP131
1660566952.717281 removing BAIAP2 , adding TEPSIN
1660566952.7273011 removing LOC119713184 , adding NDUFAF8
1660566953.7388225 removing CHMP6 , adding SLC38A10
1660566953.7461717 removing CEP131 , adding LOC119713230
1660566953.7563095 removing NDUFAF8 , adding BAHCC1
1660566954.767624 removing AATK , adding ACTG1
1660566954.7744384 removing SLC38A10 , adding FSCN2
1660566954.7857335 removing BAHCC1 , adding FAAP100
1660566955.797495 removing TEPSIN , adding LOC119713179
1660566955.8047478 removing ACTG1 , adding NPLOC4
1660566955.8149955 removing FAAP100 , adding LOC113845530
1660566956.8263423 removing LOC119713230 , adding TSPAN10
1660566956.833508 removing LOC119713179 , adding PDE6G
1660566956.8435295 removing LOC113845530 , adding OXLD1
1660566957.8551064 removing FSCN2 , adding CCDC137
1660566957.862202 removing TSPAN10 , adding GPRC5C
1660566957.8720548 removing OXLD1 , adding BTBD17
1660566958.8836412 removing NPLOC4 , adding DNAI2
1660566958.890909 removing CCDC137 , adding TTYH2
1660566958.9010277 removing BTBD17 , adding RPL38
1660566959.9127765 removing PDE6G , adding SDK2
1660566959.9199667 removing DNAI2 , adding CDC42EP4
1660566959.9305515 removing RPL38 , adding CPSF4L
1660566960.9420662 removing GPRC5C , adding C19H17orf80
1660566960.9489708 removing SDK2 , adding FAM104A
1660566960.9589186 removing CPSF4L , adding COG1
1660566961.9703326 removing TTYH2 , adding SSTR2
1660566961.9773157 removing C19H17orf80 , adding SLC39A11
1660566961.9871738 removing COG1 , adding LOC119713133
1660566962.9984272 removing CDC42EP4 , adding LOC119713130
1660566963.0059881 removing SSTR2 , adding LOC119713132
1660566964.017431 removing FAM104A , adding SOX9
1660566965.0291047 removing SLC39A11 , adding LOC119713215
1660566965.0362887 removing LOC119713130 , adding LOC119713214
1660566966.0478656 removing LOC119713133 , adding LOC119713187
1660566966.0548482 removing SOX9 , adding LOC119713238
1660566966.0648928 removing LOC119713214 , adding LOC119713202
1660566967.076419 removing LOC119713132 , adding LOC119713232
1660566967.084073 removing LOC119713187 , adding LOC119713239
1660566967.0945365 removing LOC119713202 , adding LOC119713229
1660566968.1062896 removing LOC119713215 , adding LOC119713227
1660566968.1137 removing LOC119713232 , adding LOC119713228
